x,y,arg
18.02156,-7.5440803,0
14.631181,-11.449525,2
5.795367,-5.517108,0
6.7571797,14.516602,1
7.74206,11.922311,1
2.0039012,-0.23699163,2
12.114749,2.091094,2
10.90843,22.109041,0
14.123517,-2.7943542,0
0.7784606,-7.2384205,2
10.7511,-0.4496697,0
-4.3418913,20.193165,1
-10.042796,12.409818,1
-14.154095,7.4958553,1
-3.9610236,-7.2781167,1
-5.467958,1.0887089,2
-0.43282598,-4.968853,2
-4.9343376,16.978374,1
-8.012978,11.215974,1
-6.868424,-17.144018,1
-0.70167166,-10.2754545,2
-1.3563828,-8.563453,2
18.783571,18.562412,0
12.348949,9.380885,0
20.446478,5.093858,0
16.126068,-1.9330989,0
15.1368685,4.1467476,2
-3.9666073,5.672578,0
7.8365183,14.068888,0
19.256294,-1.1203626,0
22.296436,-0.57778347,0
6.6659904,5.256967,0
8.100712,9.045013,0
19.136587,5.5796027,2
7.456209,-0.021017147,0
6.5285673,2.3570976,2
7.0083375,13.382678,0
-8.442513,20.594898,1
-2.9716887,10.009894,1
1.3407663,-10.565731,1
1.2276273,1.9754266,1
0.23283449,5.5019145,2
5.0627384,-8.057454,1
8.996979,6.729164,0
12.707089,2.881068,2
3.1165915,-0.82062906,2
14.466155,19.137411,0
19.012655,11.773071,0
16.390478,-10.858927,0
4.238932,-6.866799,0
0.19681272,6.973731,2
1.6367034,-8.346546,0
12.211853,18.080477,0
21.407433,6.4438114,0
28.174028,3.2684364,0
8.150812,-3.090386,0
5.5777035,-16.080696,2
-1.3582357,0.27943864,0
-5.146697,13.743288,1
-13.214,7.811816,1
-11.576002,-7.097622,1
-11.33055,-9.96437,2
11.558385,-1.6692001,1
3.989408,22.80386,0
21.555565,6.2404757,0
28.098879,3.225649,0
8.169761,-3.1128967,0
15.916551,-12.486806,2
7.8543267,7.4156785,0
3.8282518,14.262204,1
0.098005086,9.587799,1
-7.805656,0.74256605,1
-8.3246355,7.902209,1
-5.237769,-8.736458,1
-2.0715444,8.197432,2
4.7428303,6.854196,2
15.140969,26.083908,0
25.052874,9.095517,0
13.801296,-17.51907,2
9.655372,8.474538,0
9.204668,11.3353405,0
19.444313,-5.6800923,2
4.915258,-2.7271268,0
-1.1050996,17.25694,1
-9.585156,-9.868139,1
-0.14515446,-0.8162676,1
3.167399,-13.3574505,2
-3.6428165,-10.1118145,1
-4.38441,20.24271,1
-10.064284,12.42003,1
-14.164471,7.503039,1
-3.8810935,-7.044702,1
-5.4464817,1.057634,2
-0.4277484,-4.9757533,2
6.3813534,21.867369,0
10.247674,20.492311,0
13.276769,11.97223,0
12.434163,3.6004078,0
13.053243,-2.5421088,0
10.7462635,-5.8629794,2
7.8389993,4.516801,0
7.564057,23.59759,0
17.233126,7.950714,0
15.367129,-3.7698326,0
10.836175,-4.732811,1
-1.7534238,-5.369214,2
5.8149242,9.717706,0
7.019516,2.4412518,2
9.082364,14.865253,0
0.15808651,13.236401,1
-8.430495,15.380725,1
-14.823156,-6.0331874,1
-1.6496333,-16.928291,2
14.078096,-5.035946,1
-8.39777,20.637312,1
-3.090992,9.888227,1
1.423442,-10.647784,1
1.6501383,1.7053639,1
0.17451061,5.601613,2
-0.59921414,7.9029756,1
3.6454012,8.045605,0
5.782879,0.58433187,2
9.674281,6.0234346,2
-12.76821,10.298618,1
-0.9970744,6.164614,2
3.608418,0.24113956,0
9.21598,11.323701,0
19.472769,-5.6772223,2
12.05359,-0.10859217,2
-11.933608,14.293949,2
0.83845806,10.456661,0
-2.7986329,12.937067,1
-11.595539,-3.334262,1
-5.747317,-0.27442572,1
-3.8690538,-6.988426,2
5.926919,-9.684648,1
16.020739,10.6980915,0
12.9832535,10.09648,0
17.572895,-2.4519956,2
-4.645026,8.975869,0
10.090971,10.730644,2
0.688349,10.345147,2
-10.502383,13.859136,1
-16.981037,-2.3250577,1
-15.2539,-0.3021506,1
-9.95173,-12.665254,2
3.2901044,-3.0192714,1
4.012105,22.780191,0
21.624756,6.1663384,0
28.12822,3.2558455,0
8.140599,-3.0912085,0
15.916844,-12.486438,2
7.81616,7.4382997,0
-2.1927247,6.0342703,2
2.773973,11.360461,0
7.05631,19.643234,0
26.966942,12.549813,0
11.001653,-13.077164,0
8.264494,-9.200049,2
1.8126168,-4.1766906,0
4.8080935,8.8532505,1
4.7410994,7.853775,2
4.723321,-1.3553885,1
18.784605,18.558506,0
12.298013,9.301133,0
20.336596,5.1905828,0
16.077515,-1.8741683,0
15.163763,4.1211066,2
-3.9190192,5.6581693,0
8.403106,24.777575,0
20.035076,19.64359,0
19.414856,-14.975812,0
26.495813,-4.9794025,0
16.255037,-14.210923,2
2.3421857,-6.427626,0
-9.5693,16.013666,1
-1.9448911,-6.5644007,1
0.63037086,-12.871053,2
6.7085853,-1.3436298,2
6.7196136,17.573252,1
-6.9261513,0.78057796,1
-8.901212,-0.66422987,1
0.028466245,-10.795187,2
3.252208,-8.972198,1
-10.523131,13.882744,1
-12.436332,-1.6286241,1
-15.328784,-0.22399202,1
0.6145408,8.39992,2
3.2795153,-3.0252457,1
8.373532,15.997307,0
17.974749,6.7936397,0
19.980505,-2.3881319,0
-4.163867,-0.09568818,2
1.3276651,0.8020457,0
11.924643,13.091107,0
12.808121,5.813205,0
15.371067,2.3442192,0
9.862953,-8.790188,0
10.6856165,2.702275,2
5.217858,4.495804,2
-5.266014,15.628118,1
-0.16464855,3.539431,1
0.6912228,-12.928169,2
6.6220746,-1.2557137,2
-0.34919837,11.443913,2
0.73536074,10.39882,2
15.815209,9.022791,0
25.408155,6.5927553,0
12.076172,-11.433341,0
2.7985044,-7.994274,2
10.176067,-6.8672376,2
-4.452631,20.325356,1
-10.0570345,12.415718,1
-14.16824,7.5060277,1
-3.9868186,-7.3344216,1
-5.5454607,0.96576416,2
-0.32657027,-5.1363454,2
3.6637206,15.2853365,1
-14.402687,16.103857,1
1.9369786,-0.1904049,2
3.0375278,-4.180143,2
7.369814,19.960567,0
22.353848,2.224738,0
18.20828,-7.474097,0
14.050144,-4.1100097,2
1.8704796,-1.7761533,2
1.7875519,6.683193,2
8.992455,18.599125,2
0.76145107,18.693985,1
-3.1801264,9.79919,1
-3.224423,1.111811,1
-6.6807013,7.3415575,1
-0.95489514,1.6673238,1
-3.6776469,6.687629,2
1.8802238,-2.7827919,2
18.780756,18.559816,0
21.651432,16.90554,0
25.044592,0.6357827,0
6.2466216,-3.55885,0
15.154132,4.1333165,2
-4.0191936,5.7534814,1
-3.5140426,22.437513,1
-10.494473,0.70161885,1
-9.536332,-6.5337377,2
-3.3359969,4.083122,2
1.7850541,6.7007694,2
14.675139,15.14279,0
6.0615673,20.845062,1
-3.2531106,9.734891,1
-3.225613,1.1058385,1
-6.672388,7.333512,1
-0.9527443,1.6556853,1
-3.7109473,6.721604,2
1.8860784,-2.7840242,2
8.265598,10.185764,0
17.88782,3.4897275,0
8.571857,-14.32739,2
9.338946,8.046895,0
7.5553656,23.59514,0
17.228676,7.948342,0
16.27703,-6.2194543,0
18.024685,-5.8887973,1
-1.7600968,-5.3465624,2
5.7925696,9.719096,2
-3.4160743,15.660142,1
-6.199715,12.768046,1
-6.0654726,-6.848755,1
-5.2085123,-10.502314,2
-0.5841662,-7.311492,1
-0.5972855,19.217901,1
0.83128583,-4.1947575,2
-1.4277765,-2.5504596,0
18.707441,18.4839,0
21.329584,6.5304346,0
25.186152,0.5048133,0
6.266401,-3.575383,0
-0.5335227,-6.2312503,2
1.7729403,-5.5098257,1
17.743383,16.47084,2
1.3294485,21.739058,0
4.384961,25.953709,0
19.253149,-1.117799,0
22.29172,-0.60117817,0
6.6975174,5.293168,0
8.09439,9.091607,0
19.163342,5.592347,2
7.457949,-0.017618515,0
-9.703877,18.135303,1
-14.27479,-2.3711812,1
-6.893762,-17.170036,1
-0.67773664,-10.303689,2
10.367554,-14.334055,2
-4.897914,20.84129,1
0.38899708,1.5214448,1
-11.880772,12.137167,1
-2.839282,-1.1160969,1
-3.855093,2.488302,2
3.790225,-10.197959,1
-11.899292,14.233329,2
0.65383565,10.321097,2
9.01336,12.7314415,1
-6.7728415,5.438573,1
-9.403262,5.7850685,1
-11.106774,4.0870113,1
-7.3217006,2.0669286,1
4.17444,3.9834101,2
3.149547,9.251085,2
9.976772,12.766328,0
24.332722,6.017608,2
10.102952,6.398911,2
2.0960846,23.37058,0
18.73992,10.00817,0
19.79282,2.4373124,0
18.80295,-11.580349,0
14.907939,-0.007431288,2
4.7290154,10.015766,2
6.99257,8.918357,0
20.708052,1.7431846,0
13.191822,-6.601591,2
7.401252,1.5464333,0
11.449127,19.338285,0
23.35037,-0.09767689,0
17.5582,-2.4404771,2
8.9322405,4.131955,0
-0.98365223,17.386553,1
-8.012789,11.232845,1
-6.865637,-17.143703,1
-0.7269586,-10.240541,2
-1.3610492,-8.557094,2
0.7959277,12.1694,1
-5.823056,10.263976,1
-2.714081,-4.8625274,1
-5.5607834,-3.3684328,1
-7.9300456,-9.510041,2
-7.7810764,-1.6518978,2
9.758591,9.231367,2
2.776806,11.353412,0
15.140789,11.730766,0
18.966616,7.605707,0
19.238922,3.617089,0
8.064795,-1.3029015,0
15.197957,-13.807936,2
4.720598,-4.0622945,0
3.3330383,8.558196,2
1.6859267,21.304642,0
-1.6760985,26.069391,1
-1.8503834,19.34206,1
-14.549021,1.7660372,1
-10.797277,5.718453,1
-1.3157544,12.310705,1
-4.0564523,-5.0265303,2
5.1857343,6.234944,0
0.7377798,18.713646,1
-3.2225423,9.753586,1
-3.276907,1.1557113,1
-6.6749606,7.338033,1
-0.97454137,1.6736364,1
-3.6758416,6.6829157,2
1.8527807,-2.8184872,2
-0.99450547,17.302628,1
-4.041159,7.610743,1
-5.9683247,3.7591176,1
-3.118017,-13.857601,2
-2.4930544,-8.184921,2
6.1592803,20.744661,1
6.0487275,4.6749353,1
-1.7636547,9.786157,1
4.500039,4.953135,1
-7.707267,1.8659316,1
-3.6110787,6.6448607,2
2.9657235,9.434498,0
10.268223,14.3132715,0
19.864424,9.043132,0
7.290836,-13.767214,2
10.811678,-0.2082551,0
16.768375,4.1165423,0
27.895405,5.8966656,0
14.493509,-7.5407157,2
14.664923,9.28965,0
19.314827,15.189807,0
22.58254,4.390822,0
17.451145,1.5956314,0
10.374682,-2.7421944,2
9.058621,-2.3562918,2
2.1046975,23.37984,0
18.942568,11.700688,0
19.810143,2.452342,0
4.229081,-6.8671613,0
14.879685,-0.12385088,2
1.6925768,-8.415603,0
3.2518353,19.175236,1
-11.21441,9.518627,1
-11.881093,12.139559,1
-7.530769,1.9410999,1
-3.7969646,2.51163,2
3.7505288,-10.187914,1
4.627564,18.056059,0
11.0146,1.3381385,0
21.309284,-0.9153599,0
15.685582,-1.728868,0
16.024382,6.3720684,2
17.24177,-0.24494362,0
1.2796249,16.823088,1
-4.8325324,10.466667,1
-15.171975,8.644843,1
0.3838115,-2.7021823,1
1.0051874,4.8139105,2
-6.107862,-4.673744,1
15.806127,9.018839,0
12.167802,11.230665,0
8.129936,-4.401083,0
2.754155,-7.9451647,2
10.176737,-6.858218,2
-9.843896,7.7292852,1
5.569824,-2.7053082,2
3.8635097,0.695613,0
-6.267154,14.45789,1
-3.47417,11.891473,1
-10.261372,-5.5839815,1
0.35357895,-6.722529,1
-5.1213264,6.276325,2
16.009771,7.5656414,1
19.821049,13.366085,0
23.924135,15.16496,0
23.20366,-5.1917944,0
18.048904,-5.9052534,2
1.6594689,-4.2495522,0
3.2170534,19.197977,1
-11.206704,9.490909,1
-11.870823,-5.876926,1
-10.083845,-2.0695648,1
-5.0166416,2.5318406,2
9.22385,-1.3679786,1
6.9290485,8.965031,0
18.099098,2.4051938,0
10.055566,-16.377113,2
7.3676586,1.4942617,0
15.349229,20.540644,0
21.692276,0.91200346,0
20.546862,-2.8101003,0
10.872113,-4.806465,2
9.294483,-5.757756,0
1.6741374,6.893084,2
-4.936286,7.6824465,0
-4.3838515,20.235168,1
-10.086673,12.45367,1
-14.173671,7.5118876,1
-3.9732556,-7.326663,1
-5.4927897,1.0481076,2
-0.4500113,-4.9266853,2
4.409434,25.998154,0
13.533481,13.50369,0
19.195433,0.24428995,0
7.221152,5.5161786,0
8.132068,9.007395,0
0.87989783,-1.8840777,2
7.520557,-0.06681477,0
3.8178172,22.972094,0
21.574305,6.1979074,0
20.361982,5.16249,0
15.818446,-1.805288,0
16.007929,6.3642445,2
17.327639,-0.2971284,0
9.985836,12.78221,0
24.336443,6.014886,2
10.13012,6.444021,2
9.213265,17.687382,0
10.153211,4.255836,0
15.799194,2.5488894,0
9.795415,-8.833301,0
10.948032,2.8089604,0
3.1133833,-16.394419,2
6.1730742,3.3062463,0
-0.79534274,15.325309,1
-12.65669,0.8743123,1
-17.13894,6.2442727,1
-11.369157,-9.875971,2
13.285211,-7.8793745,1
18.764938,18.541832,0
21.693668,16.940014,0
25.098158,0.59123504,0
16.094294,-1.8600186,0
15.0897665,4.186594,2
-4.016146,5.750412,1
-3.306126,14.474279,0
10.901081,8.93311,0
16.475803,2.8612835,0
26.126501,0.53285146,0
16.773159,9.946933,0
12.734161,-4.549985,0
2.4327452,0.8749212,2
-5.691485,5.0140285,1
11.484162,19.316137,0
23.35461,-0.12519592,0
12.000343,-7.815648,2
8.94367,4.105653,0
3.9836214,22.81108,0
21.589209,6.1602783,0
25.01729,0.67156637,0
8.057713,-3.0136137,0
-0.54517996,-6.2288995,2
1.7679745,-5.5031676,0
14.513894,19.097004,0
18.94676,11.703664,0
16.391155,-10.858106,0
4.24304,-6.8700957,0
14.847371,-0.10342523,2
1.6981711,-8.404352,0
3.2504954,19.174679,1
-11.15732,9.477907,1
-11.915784,-5.8664904,1
-10.0376215,-2.0278518,1
-5.008505,2.5237944,2
9.221586,-1.3639812,1
8.987584,12.725197,1
-6.8289933,5.365621,1
-6.9166613,-11.550816,1
-10.2077675,-0.733197,1
-7.4669433,1.9569247,1
4.156671,3.980292,2
3.1540213,9.218357,2
-1.0666947,17.298857,1
-9.586392,-9.86233,1
-0.14356612,-0.82766837,1
-3.2331364,-13.726473,2
-3.6774979,-10.146606,2
0.15704945,13.236147,1
-8.390203,15.3359785,1
-14.843628,-6.0547967,1
-1.7990038,-16.779356,2
14.065736,-5.0522995,1
-10.572793,13.93168,1
-12.439072,-1.632195,1
-15.314414,-0.23853542,1
0.6114954,8.400467,2
3.2720153,-3.040991,1
14.047639,16.77237,0
15.239409,13.817793,0
8.651033,-7.4217534,0
12.479744,-10.185855,2
13.591629,-0.69939375,0
-1.6648629,26.081264,1
-1.8345733,19.326374,1
-14.549575,1.7560043,1
-10.7391205,5.67365,1
-5.682214,-9.041136,1
-4.0181212,-5.054992,2
4.9601603,6.4345093,0
0.021069402,20.4668,1
-14.836337,11.045234,1
-13.157701,-4.37006,1
-0.09050699,-3.0361493,1
0.39889944,5.127506,2
4.7756515,-8.448767,0
11.437471,19.222984,0
23.317024,-0.045605876,0
12.043031,-7.7812853,2
8.950371,4.137596,0
17.90109,16.62757,2
1.3625387,21.696869,0
4.007904,12.460671,2
1.652535,10.731905,2
11.386704,14.650774,2
-0.62698966,23.895739,0
7.040976,19.630613,0
26.960491,12.542673,0
17.982344,-7.58008,0
14.643787,-11.425313,2
5.7455993,-5.4907374,2
-9.703952,18.138702,1
-13.189589,6.174212,1
-7.9601626,-2.9633482,1
-0.2766221,-10.552147,2
14.310735,-1.5594729,1
-10.196542,23.13098,1
-3.6791573,8.800332,1
-5.136898,-12.532565,1
5.487124,-19.344364,2
3.4800591,-11.768965,2
6.0548005,20.851301,1
6.087796,4.6949053,1
-3.22537,1.109552,1
4.4896665,4.9652615,1
-0.9689988,1.6706535,1
-3.6360977,6.656116,2
1.886,-2.7903197,2
-2.7716298,12.943021,1
-12.555918,2.6202908,1
-5.9996552,-0.019593617,1
-3.6453395,-6.6420517,2
5.8198304,-9.806841,1
-2.1691422,6.0195746,2
2.6705608,11.537257,0
-7.4312954,13.985179,1
-6.201192,12.763802,1
-6.040955,-6.8323593,1
-5.2563376,-10.54484,2
-0.59137267,-7.2941995,1
10.0965185,10.742065,2
0.79372275,10.455723,2
6.600292,17.475433,1
-13.363481,4.9387436,1
-7.9982553,-2.988473,1
-0.24735747,-10.576323,2
0.035512894,-8.392863,1
-5.1417794,13.790744,1
-12.657971,0.86952883,1
-17.102812,6.222028,1
-11.375024,-9.876592,2
0.94047594,-9.323457,1
8.214822,10.232979,0
24.358313,-1.8057549,0
11.701465,-5.5456758,2
9.064666,7.6218567,0
1.3074552,16.779066,1
-4.664933,10.640902,1
-15.006462,8.477701,1
0.31339628,-2.776495,1
0.75470585,4.972757,2
-6.1079736,-4.6923995,1
-7.4256954,14.003812,1
-6.2048545,12.757362,1
-6.4777904,-7.1434665,1
-5.3542323,-10.63174,2
-0.60825175,-7.297652,1
12.2472925,12.726718,0
12.871137,5.8605638,0
14.900545,2.1242414,0
15.366736,1.125993,0
10.242996,2.4461572,2
7.181384,-6.075843,2
7.1140423,10.300282,0
23.125528,6.6073475,0
17.362068,5.10988,0
20.99727,9.360654,0
2.0860276,5.527873,0
21.067951,-6.441351,2
7.7636943,4.5350304,0
3.6387494,8.071621,0
5.717964,0.56540465,2
9.701787,6.0502625,2
3.7256825,23.063679,0
21.420294,6.437191,0
28.144674,3.265065,0
8.161888,-3.093412,0
5.5765777,-16.098948,2
-1.3615352,0.26615402,0
19.877386,13.313193,0
23.914846,15.173453,0
23.193943,-5.1969395,0
8.278206,-9.213582,2
1.6852059,-4.2228575,2
16.029734,10.68988,0
13.060702,10.174012,0
17.54314,-2.4296348,2
-4.639743,8.956284,0
8.4030285,24.777555,0
20.073238,19.67323,0
19.386204,-14.948482,0
26.505678,-4.989597,0
16.215956,-14.175402,2
2.3372486,-6.4099655,0
-8.4147835,20.622826,1
-3.0043395,9.978568,1
1.3343357,-10.558729,1
1.1980914,1.9792386,1
0.25259882,5.383239,2
5.0570073,-8.088342,1
17.053593,14.070778,0
21.161785,-4.190777,0
23.03856,-2.8602827,0
-4.211183,-0.15494499,2
6.936314,-7.9144506,0
-1.5794071,10.864198,2
5.365941,12.362347,0
-9.582729,16.025972,1
-1.9658846,-6.5848093,1
0.6284905,-12.872142,2
6.6884336,-1.3686767,2
9.242043,11.325357,0
19.411789,-5.742786,2
4.908358,-2.7074428,0
12.204779,12.740751,0
12.865503,5.853956,0
14.938166,2.1430376,0
15.307311,1.0834539,0
10.254978,2.4492624,2
7.203398,-6.0459237,2
12.489551,20.894089,0
20.827583,13.851138,0
19.608427,2.2773552,0
18.780445,-11.583064,0
12.282917,-12.705053,2
2.3684027,-6.539059,2
-4.440693,12.376337,1
-12.2718,6.3287306,1
-5.1375513,-12.534278,1
5.4715657,-19.328304,2
6.1879387,-6.7307625,2
5.3294206,19.028564,0
11.220841,6.597955,0
13.409251,0.9856446,0
18.997108,-4.0122824,0
5.015123,2.9726408,2
3.6886454,-2.1332643,0
9.258386,21.288538,0
11.141269,1.4680723,0
21.32822,-0.90025,0
15.672974,-1.7223297,0
15.977994,6.3306437,2
17.23093,-0.24143215,0
1.1684256,14.378998,2
5.090052,11.89314,0
10.112516,12.925225,0
11.37648,4.1384516,2
10.118947,6.4194713,2
9.319958,11.402107,0
13.566927,4.0545335,2
3.1276238,-0.81752676,0
-4.68804,20.627098,1
-10.53329,10.581515,1
-6.8863873,-2.5607545,1
-2.7408206,-0.9980479,1
-3.8010066,2.5232472,2
-0.15331994,-5.3352065,1
9.250308,10.274086,0
18.212223,4.9689193,2
6.583574,0.078285895,0
14.794308,18.373297,0
24.890268,3.8006587,0
23.905172,-8.636276,0
11.969485,-9.668123,2
9.228405,-12.963838,2
-4.9709396,17.007317,1
-8.002456,11.211501,1
-6.9443293,-17.181112,1
-0.7252687,-10.258687,2
10.411586,-14.297186,2
10.252862,23.604462,0
10.239188,20.468967,0
13.269976,12.00123,0
12.503811,3.5662236,0
-1.3886771,4.596109,0
13.487735,6.77473,2
5.253097,1.5837876,0
15.136351,26.081156,0
22.63794,8.520037,0
8.56764,-10.939791,2
9.521254,8.290294,0
6.0898514,16.571247,1
-10.341304,1.7462057,1
-6.9751697,-0.98122716,2
5.1388454,-0.28802812,2
10.613059,5.1724863,0
13.941897,3.1940877,2
9.867184,6.1888905,0
-3.4455173,15.623861,1
-6.3387713,12.61399,1
-6.0501456,-6.8399086,1
-5.189261,-10.489863,2
8.698048,-5.224078,1
-6.25503,14.454927,1
-3.457454,11.90265,1
-10.246665,-5.595624,1
0.36435217,-6.731588,1
-5.1000657,6.272868,2
16.007719,7.5614424,1
-9.791477,7.700931,1
5.566402,-2.703221,2
3.9296823,0.60408133,0
9.079181,12.803661,1
-0.0556393,9.47207,1
-9.415465,5.7519393,1
-11.074324,4.11479,1
0.3113622,2.548737,1
-2.1677897,8.082465,2
-1.6395893,2.993085,2
1.7934183,6.6637783,2
-4.969076,7.6537,0
-8.786245,16.944702,1
-0.69715,13.887662,1
-2.5676098,-11.2283,2
9.284456,3.513267,2
4.156095,16.31153,1
-9.114065,2.9866314,1
-2.062124,-15.165029,2
-2.4128911,-2.7705076,0
9.759564,9.209619,2
2.3950303,8.113034,0
11.845412,15.8413,0
11.754816,5.6788793,0
17.091639,-3.695817,2
8.9709,0.17285028,0
18.379438,13.615246,0
21.769896,0.98123646,0
20.635347,-2.8853123,0
10.867632,-4.8064713,2
9.2555065,-5.717765,0
17.492887,11.925614,0
14.131883,-2.8045118,0
0.7718185,-7.2318645,2
3.1281793,6.8682194,0
4.1557784,16.307722,1
-14.498679,16.19989,1
-2.0639884,-15.162262,2
-2.4133294,-2.7795389,0
8.318399,16.049656,0
17.918955,6.767017,0
19.991957,-2.3975375,0
-4.1867466,-0.11418772,2
1.3087791,0.82059443,0
-9.584316,16.020098,1
-2.0000248,-6.6061473,1
1.2538098,-14.893787,2
3.2134182,-5.1246877,2
2.988301,20.751589,1
-8.565273,13.355511,1
-10.258853,-5.588199,1
0.39264885,-6.7541084,1
-15.564785,5.283042,2
7.5693955,-15.285682,2
10.103422,12.913982,0
11.395373,4.1145506,2
10.06297,6.3739924,0
0.36964104,26.698872,1
-14.024655,13.709162,1
-4.4429493,-2.7616029,1
-5.0638547,-3.936633,1
-8.639061,-9.094263,2
-7.8397417,-1.561498,2
-1.2939063,22.444752,1
-6.804709,5.3937154,1
-6.894867,-11.526745,1
-10.198969,-0.7323341,1
-7.46856,1.9702151,1
4.236586,4.020072,2
1.8835299,-2.781053,0
15.366728,20.533419,0
21.248285,0.54286087,0
20.05412,-2.4492943,0
10.448643,-10.685332,2
-1.0878308,-1.4474592,0
-0.59889054,19.21707,1
-0.9141888,6.112838,2
-3.132186,-3.400608,0
1.1003733,14.466392,2
5.051116,11.838212,1
9.26003,19.837484,0
22.577068,4.4080067,0
17.453669,1.5967271,0
10.411382,-2.6843421,2
9.055046,-2.3608215,2
12.72714,7.8195405,0
24.332613,6.019584,2
6.479235,8.0224285,2
-2.1603909,5.997204,2
2.6592772,11.535134,0
9.285268,11.296572,0
19.418417,-5.7387037,2
12.052467,-0.08843884,2
4.81316,8.849268,1
4.6946898,7.807531,2
0.7550974,-0.69472164,0
14.78638,18.383997,0
13.850224,8.423089,0
16.955458,-10.184435,0
3.9711487,-7.5015917,2
9.286649,-13.021196,0
6.5061774,2.3556252,2
2.401219,13.467766,0
12.728036,7.7727127,0
16.302448,-4.87802,2
-2.6031253,4.711878,2
-0.73258406,8.73961,1
-4.5174656,3.8684788,2
0.726734,-0.6673286,0
-4.9668245,17.011446,1
-14.317156,-2.3895106,1
-6.897327,-17.138266,1
-0.72862387,-10.250587,2
10.357173,-14.344603,2
15.804933,9.027561,0
12.158292,11.24915,0
8.132733,-4.401645,0
10.49839,-2.5638115,2
10.1328535,-6.814691,2
3.6935353,15.305184,1
-14.507588,16.208328,1
1.8489221,-0.093740135,2
3.047154,-4.1787157,0
-0.79689014,15.331084,1
-8.408839,15.359716,1
-14.835199,-6.045409,1
-1.7771229,-16.801374,2
14.043145,-5.0542917,1
-0.9347231,17.430906,1
-8.029639,11.200788,1
-6.8654537,-17.143282,1
-0.75664335,-10.210476,2
-1.3937905,-8.525859,2
8.268287,10.185939,0
17.947857,3.5284204,0
8.575461,-14.332899,2
9.269988,7.96238,0
1.6602888,6.919733,2
-4.964887,7.647977,0
13.079033,14.502306,0
24.416529,-1.7195847,0
6.8195405,-13.335984,2
-1.8295695,0.81948256,0
3.0553901,18.930809,1
3.399043,5.9571967,1
-10.640184,-3.4939418,1
-3.387235,-1.6684054,1
-4.876322,2.3953695,2
3.140507,-9.868619,1
-1.2163231,17.148762,1
-9.574331,-9.859806,1
-0.157274,-0.78817636,1
-3.261726,-13.690869,2
-3.6848981,-10.157391,1
17.79332,16.584713,2
5.4050226,24.035866,2
7.8623223,14.163599,0
23.126589,6.6345453,0
17.364208,5.1165094,0
20.957726,9.389581,0
2.0715637,5.4940886,0
19.021132,5.5214896,2
7.1327705,6.424234,0
3.6853492,15.319108,1
-14.425105,16.126556,1
1.9168031,-0.17540243,2
3.0014226,-4.214397,2
11.408733,14.644665,2
-0.6276292,23.893354,0
-8.427668,20.610413,1
-14.719579,11.137175,1
1.311454,-10.5298605,1
1.2182547,1.9865245,1
0.3077102,5.260485,2
4.998217,-8.194387,2
-4.923243,20.864576,1
0.38088587,1.5196819,1
-11.881807,12.140504,1
-2.8039448,-1.073513,1
-3.9126391,2.4484088,2
3.8109229,-10.203907,1
11.842583,15.839432,0
11.762347,5.684629,0
16.957426,-8.198674,2
8.97779,0.1704109,0
1.173807,14.371876,2
5.108524,11.922114,0
4.6432257,18.04254,0
12.299349,9.307158,0
20.364063,5.160127,0
16.10663,-1.9154618,0
15.954839,6.322079,2
17.11811,-0.15792744,1
12.244529,12.743179,0
12.869197,5.858714,0
14.923526,2.1552582,0
15.226437,1.0314324,0
10.269704,2.4709315,2
7.240623,-6.0288405,2
1.7592059,6.717382,2
-4.968458,7.6493244,0
-3.2993653,14.4672365,0
10.868826,8.812314,0
22.55806,15.578769,0
26.297148,2.3514051,0
16.808607,9.909172,0
12.853981,-4.731885,2
6.433245,3.562205,0
-0.799555,15.325285,1
-12.681472,0.84282506,1
-14.800082,-6.009842,1
-11.374974,-9.858914,2
13.288511,-7.882857,1
17.181795,14.180265,0
10.563115,10.007268,0
13.773787,-9.477683,0
12.988796,1.8147287,2
5.3550024,-4.8866,0
12.221617,12.771233,0
12.865574,5.844025,0
14.9427,2.141745,0
15.370208,1.1264226,0
10.212081,2.410705,2
7.2080245,-6.0518,2
15.365042,20.534657,0
21.283314,0.56424403,0
20.13233,-2.5296624,0
0.17263801,6.963174,2
5.4327836,-4.967249,0
12.702483,7.794995,0
16.275143,-4.9060698,2
6.4530334,8.002163,2
2.9888222,20.722254,1
-8.5921135,13.388168,1
-10.263,-5.5759497,1
0.37091434,-6.735797,1
-15.564814,5.283191,2
7.570183,-15.288337,2
6.750939,14.510862,1
7.745887,11.930989,1
1.9829537,-0.20025562,2
12.083093,2.1078694,2
2.0852513,23.363663,0
18.730999,10.015598,0
19.93174,2.5589657,0
18.807795,-11.573725,0
14.915173,-0.019890027,2
4.733546,10.01091,2
-5.1560044,13.748949,1
-13.201761,7.813708,1
-11.574233,-7.0978403,1
-11.340285,-9.948241,2
11.553387,-1.6717945,1
4.1313663,16.30474,1
-9.199651,3.053734,1
-2.063162,-15.159781,2
-2.450713,-2.822255,0
10.036136,12.842261,0
11.461874,4.0479198,2
10.119775,6.4339037,2
9.265943,19.833612,0
22.578827,4.412719,0
17.456934,1.5879356,0
10.338615,-2.7593434,2
9.097845,-2.3245065,2
10.178962,14.15177,0
19.855513,9.051915,0
7.26769,-13.748914,2
10.744955,0.045575783,0
6.3655734,24.709904,1
-5.418208,9.8504925,1
-15.254052,8.732274,1
